ItemCode,NumeroDescripcionesOriginales,NumeroDescripcionesNormalizadas,DescripcionMasFrecuente,PorcentajeCorrespondencia,PrimeraFecha,UltimaFecha,CategoriasAsociadas,ClasificacionCorrespondencia
P003246,1,1,PINTURA JET ALKYD HP VERDE GN-6 OSHA 1499,100.0,2022-10-04 00:00:00,2023-06-21 00:00:00,PINTURAS,Correspondencia univoca
P003250,1,1,SUPERVISOR VOLT. 3F COMPLETO 190-600 V (ICM-450S),100.0,2022-06-21 00:00:00,2022-06-21 00:00:00,FERRETERIA,Correspondencia univoca
P003252,1,1,LED LIGHT TUBE 20W,100.0,2021-08-10 00:00:00,2021-08-10 00:00:00,FERRETERIA,Correspondencia univoca
P003254,1,1,"UNION UNIVERSAL GALVANIZADA 1/2""",100.0,2021-12-15 00:00:00,2023-04-03 00:00:00,FERRETERIA,Correspondencia univoca
P003265,2,2,FOCO AHORRADOR 20W MINI TWISTER E27 220-240V 50-60HZ,80.0,2021-08-16 00:00:00,2023-05-22 00:00:00,"FERRETERIA, QUIMICOS",Variacion textual normalizable
P003269,1,1,TEMPLADOR BANDA CUMMINS,100.0,2021-05-05 00:00:00,2021-05-05 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003275,1,1,PINTURA JETHANE BLANCO 1700,100.0,2021-03-08 00:00:00,2022-06-09 00:00:00,PINTURAS,Correspondencia univoca
P003285,1,1,BOTAS DE CAUCHO AMARILLA T.40,100.0,2022-08-03 00:00:00,2022-08-03 00:00:00,FERRETERIA,Correspondencia univoca
P003295,1,1,LUBRICANTE LUBHIDRAUL AW68 (ISO AW68) 5GL(EP),100.0,2021-09-09 00:00:00,2021-09-09 00:00:00,ACEITE,Correspondencia univoca
P003297,1,1,ENGRASADERA MANUAL DE 2 LIBRAS LINCOM,100.0,2022-03-17 00:00:00,2022-06-22 00:00:00,FERRETERIA,Correspondencia univoca
P003298,1,1,DUCHA TIPO TELEFONO CON GRIFERIA INCORPORADA,100.0,2021-07-12 00:00:00,2021-08-05 00:00:00,FERRETERIA,Correspondencia univoca
P003305,1,1,PISTOLA/METAL REFORZADA PARA JARDIN 2F,100.0,2021-02-10 00:00:00,2023-03-08 00:00:00,FERRETERIA,Correspondencia univoca
P003307,1,1,"TUERCAS 3/4"" NC PRESION GALV.",100.0,2023-12-04 00:00:00,2023-12-04 00:00:00,FERRETERIA,Correspondencia univoca
P003308,1,1,ESCURRIDOR CON RUEDAS (PARA MAPOS),100.0,2022-01-04 00:00:00,2022-01-04 00:00:00,MATERIALES DE LIMPIEZA,Correspondencia univoca
P003352,1,1,IMPELLER BOMBA JABSCO USA,100.0,2021-02-01 00:00:00,2022-10-11 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003353,1,1,PINTURA JET 85MP GRIS NIEBLA 1680 FONDO,100.0,2021-03-19 00:00:00,2021-03-19 00:00:00,PINTURAS,Correspondencia univoca
P003356,1,1,PINTURA JETHANE GAL AZUL RAL 5010,100.0,2021-07-01 00:00:00,2021-07-01 00:00:00,PINTURAS,Correspondencia univoca
P003357,1,1,"ESMERIL DE BANCO DE 6"" CON TRANSFORMADOR",100.0,2023-08-17 00:00:00,2023-08-17 00:00:00,FERRETERIA,Correspondencia univoca
P003362,1,1,"PERNOS DE BRONCE DE ¼"" X 1 ½"" (CABEZA AVELLANADA)",100.0,2023-04-06 00:00:00,2023-05-19 00:00:00,FERRETERIA,Correspondencia univoca
P003364,1,1,PINTURA JET PRIMER EPOXICO GRIS (PARA PLANCHAS),100.0,2021-01-22 00:00:00,2023-02-13 00:00:00,PINTURAS,Correspondencia univoca
P003372,1,1,FORE GEAR (G-07-004A),100.0,2022-08-01 00:00:00,2022-08-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003380,1,1,"BOMBA SUMERGIBLE P/AGUAS NEGRAS 1 1/2"" 1 HP 110V",100.0,2022-06-02 00:00:00,2022-06-02 00:00:00,FERRETERIA,Correspondencia univoca
P003384,1,1,FUNDA BASURA INDUSTRIAL 1 X 1.40 MTS (10 UNDS),100.0,2021-12-15 00:00:00,2023-10-03 00:00:00,MATERIALES DE LIMPIEZA,Correspondencia univoca
P003395,1,1,"AISLANTE CINTA AUTOADHESIVA FOIL ALUM 3"" X 40 MTS",100.0,2022-08-10 00:00:00,2022-08-10 00:00:00,FERRETERIA,Correspondencia univoca
P003396,1,1,EXTENSION ELECTRICA PVC 50 PIES 110 V,100.0,2021-01-19 00:00:00,2021-01-19 00:00:00,FERRETERIA,Correspondencia univoca
P003401,1,1,BUSHING DE BRONCE DE 3/4 MACHO- 1/4 HEMBRA,100.0,2021-02-01 00:00:00,2021-05-05 00:00:00,FERRETERIA,Correspondencia univoca
P003402,1,1,RECOGEDOR DE BASURA C/MANGO DE MADERA,100.0,2021-03-05 00:00:00,2023-10-18 00:00:00,MATERIALES DE LIMPIEZA,Correspondencia univoca
P003405,1,1,ALTERNADOR DE 24V C/POLEA 7 CANALES,100.0,2021-02-01 00:00:00,2021-02-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003406,1,1,HAND CLEANER LIQUIDO (QUALY HAND CITRUS CREAM),100.0,2022-10-12 00:00:00,2023-08-01 00:00:00,QUIMICOS,Correspondencia univoca
P003417,1,1,EMPAQUE VEGETAL 1 MM,100.0,2023-12-08 00:00:00,2023-12-08 00:00:00,FERRETERIA,Correspondencia univoca
P003418,1,1,HIDROASBESTO 3 X 1/2 PULG,100.0,2023-04-04 00:00:00,2023-04-04 00:00:00,FERRETERIA,Correspondencia univoca
P003419,1,1,HIDROASBESTO 4 X 1/2 PULG,100.0,2022-02-04 00:00:00,2023-04-04 00:00:00,FERRETERIA,Correspondencia univoca
P003421,1,1,BRIDA SOLD H/N CED 40 1 1/4 PULG (4 HUECOS),100.0,2023-04-03 00:00:00,2023-04-03 00:00:00,FERRETERIA,Correspondencia univoca
P003430,1,1,PERNO ACERO GRADO 5 DE 5/8 PULG X 4 PULG C/TUERCA,100.0,2021-09-22 00:00:00,2023-04-05 00:00:00,FERRETERIA,Correspondencia univoca
P003431,1,1,ANGULO DE H/N 2 PULG X 2 PULG X 1/4 PULG (6MM),100.0,2021-03-15 00:00:00,2023-07-11 00:00:00,FERRETERIA,Correspondencia univoca
P003433,1,1,"VARILLA REDONDA LISA DE 25MM (1"")",100.0,2022-07-01 00:00:00,2022-07-01 00:00:00,FERRETERIA,Correspondencia univoca
P003434,1,1,PINTURA JET 62 ZP ANTICORROSIVO ROJO OXIDO FONDO EPOXICO L1- L2- L3- L6-VIC,100.0,2021-11-04 00:00:00,2023-08-01 00:00:00,PINTURAS,Correspondencia univoca
P003438,1,1,EMPAQUE MERGOLLAR TEFLONADO DE 8MM,100.0,2021-09-14 00:00:00,2021-09-14 00:00:00,FERRETERIA,Correspondencia univoca
P003440,1,1,ACOPLE TIPO A250A-2 PULG ALUMINIO MACHO (SIN ROSCA),100.0,2022-02-01 00:00:00,2022-02-22 00:00:00,FERRETERIA,Correspondencia univoca
P003441,2,2,REFRIGERANTE CAT ELC 50/50 (5 GL) COD.2388649 CATERPILLAR,80.0,2021-01-19 00:00:00,2023-03-02 00:00:00,"ACEITE, FERRETERIA",Variacion textual normalizable
P003442,1,1,ACEITE CAT DEO 15W40 CI-4 COD.3E9713 (5 GLS) CATERPILLAR,100.0,2021-01-19 00:00:00,2023-09-22 00:00:00,ACEITE,Correspondencia univoca
P003443,1,1,CHALECO SALVAVIDA AUTOMATICO C/ARNES CERTIFICACION ISO,100.0,2021-04-15 00:00:00,2021-04-15 00:00:00,FERRETERIA,Correspondencia univoca
P003449,1,1,SEACLEAN,100.0,2021-03-18 00:00:00,2023-11-01 00:00:00,QUIMICOS,Correspondencia univoca
P003457,1,1,TERMINAL U 16-24 AZUL X 100 UND,100.0,2023-06-06 00:00:00,2023-06-06 00:00:00,FERRETERIA,Correspondencia univoca
P003458,1,1,TERMINAL U 22-16 ROJO X 100 UND,100.0,2023-06-06 00:00:00,2023-06-06 00:00:00,FERRETERIA,Correspondencia univoca
P003459,1,1,SOLDADURA DE ACERO INOXIDABLE 1/8,100.0,2022-04-06 00:00:00,2023-09-04 00:00:00,FERRETERIA,Correspondencia univoca
P003460,1,1,SOLDADURA MAQUINABLE DE HIERRO FUNDIDO,100.0,2023-02-17 00:00:00,2023-02-17 00:00:00,FERRETERIA,Correspondencia univoca
P003461,1,1,MACHINADORA CSC 22-10 AWG,100.0,2021-04-08 00:00:00,2021-04-08 00:00:00,FERRETERIA,Correspondencia univoca
P003462,1,1,RIEL DIN,100.0,2021-03-02 00:00:00,2021-04-13 00:00:00,FERRETERIA,Correspondencia univoca
P003463,1,1,ACEITE GULF HARMONY ISO 46,100.0,2021-02-04 00:00:00,2023-08-04 00:00:00,ACEITE,Correspondencia univoca
P003468,1,1,TAPON HEMBRA GALV. 1/4 PULG,100.0,2022-03-03 00:00:00,2022-03-03 00:00:00,FERRETERIA,Correspondencia univoca
P003472,1,1,HERRAJE PARA SANITARIO,100.0,2021-05-03 00:00:00,2022-02-11 00:00:00,FERRETERIA,Correspondencia univoca
P003474,1,1,LLAVE PARA LAVAMANOS FV,100.0,2021-03-05 00:00:00,2021-03-05 00:00:00,FERRETERIA,Correspondencia univoca
P003482,1,1,"BOMBA DE ACHIQUE RULE 500GHP 12V HOSE 1""",100.0,2022-10-01 00:00:00,2022-10-01 00:00:00,FERRETERIA,Correspondencia univoca
P003489,1,1,FILTRO DE ACEITE FLUJO PLENO ROSCABLE DONALDSON P550939 (HH16432430 KUBOTA),100.0,2022-02-15 00:00:00,2023-12-06 00:00:00,FILTROS,Correspondencia univoca
P003490,1,1,FILTRO DE COMBUSTIBLE ROSCABLE SEPARADOR DE AGUA BALDWIN BF1267 (A026K278 ONAN),100.0,2021-02-01 00:00:00,2023-02-01 00:00:00,FILTROS,Correspondencia univoca
P003497,1,1,FILTRO DE ACEITE S 2201523 (P/GENERADOR CAT MOD C2.2),100.0,2021-01-19 00:00:00,2023-09-04 00:00:00,FILTROS,Correspondencia univoca
P003502,1,1,PINTURA JET ALKYD HP BLANCO 1700 (P/RAMS),100.0,2021-03-26 00:00:00,2023-11-13 00:00:00,PINTURAS,Correspondencia univoca
P003508,1,1,FILTRO BASE 500FH PARA ELEMENTO 2010,100.0,2021-07-02 00:00:00,2021-07-02 00:00:00,FILTROS,Correspondencia univoca
P003509,1,1,LAMPARA TIPO OJO BUEY LED 5W 6500K REDONDA,100.0,2023-11-17 00:00:00,2023-11-17 00:00:00,FERRETERIA,Correspondencia univoca
P003512,1,1,"VALVULA MARIPOSA VALPRES DISC A/I BUNA-N WAFER P/PASANTE 3""",100.0,2021-03-02 00:00:00,2021-03-02 00:00:00,FERRETERIA,Correspondencia univoca
P003514,1,1,"VALVULA MARIPOSA VALPRES DISC A/I BUNA-N WAFER P/PASANTE 2""",100.0,2021-03-02 00:00:00,2021-03-02 00:00:00,FERRETERIA,Correspondencia univoca
P003548,1,1,TUBO H/N CED CED 40 1¼ PULG,100.0,2021-04-01 00:00:00,2021-04-01 00:00:00,FERRETERIA,Correspondencia univoca
P003554,2,2,LUBRICANTE SUPER DIESEL PLUS 40 CF/CF II 1TQ (EP),90.0,2021-01-11 00:00:00,2023-06-07 00:00:00,"ACEITE, FERRETERIA",Variacion textual normalizable
P003555,1,1,CODO SOLD H/N CED 80 4 PULG 90°,100.0,2021-03-19 00:00:00,2021-05-18 00:00:00,FERRETERIA,Correspondencia univoca
P003556,1,1,LUBRICANTE TURBO DIESEL 15W40 CI-4/SL 1TQ (EP),100.0,2021-01-11 00:00:00,2022-04-19 00:00:00,ACEITE,Correspondencia univoca
P003557,1,1,CODO SOLD H/N CED 80 3 PULG 90°,100.0,2021-03-19 00:00:00,2021-03-19 00:00:00,FERRETERIA,Correspondencia univoca
P003559,1,1,CODO SOLD H/N CED 80 2½ PULG 90º,100.0,2021-04-01 00:00:00,2023-02-02 00:00:00,FERRETERIA,Correspondencia univoca
P003561,1,1,LINTERNA T/PISTOLA ENERGIZER HARD CASE 550 L LED-RECARGABLE,100.0,2022-03-10 00:00:00,2023-05-09 00:00:00,FERRETERIA,Correspondencia univoca
P003577,1,1,PLATINA DE ACERO NEGRO 4 PULGX 9MM,100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,FERRETERIA,Correspondencia univoca
P003582,2,2,GRILLETE ACERO GALV TIPO LIRA 5/8 PULG,75.0,2021-05-19 00:00:00,2022-11-22 00:00:00,FERRETERIA,Variacion textual normalizable
P003583,1,1,SELECTOR 2 POSICIONES FIJAS NEGRO 1 NA (XB4-BD21),100.0,2023-11-22 00:00:00,2023-11-22 00:00:00,FERRETERIA,Correspondencia univoca
P003584,1,1,SELECTOR 3 POSICIONES FIJAS NEGRO 2 NA (XB4-BD33),100.0,2023-10-02 00:00:00,2023-11-20 00:00:00,FERRETERIA,Correspondencia univoca
P003586,1,1,PULSADOR PARO ROJO I N.C. (XB4-BA-42),100.0,2023-05-08 00:00:00,2023-11-22 00:00:00,FERRETERIA,Correspondencia univoca
P003588,1,1,"VALVULA DE COMPUERTA DE 6""",100.0,2021-05-19 00:00:00,2021-05-19 00:00:00,FERRETERIA,Correspondencia univoca
P003589,1,1,SEAL KIT AFT 300 SSA SIMPLEX,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003590,1,1,SEAL KIT FWD 300 SSA SIMPLEX,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003591,2,2,KIT NET CUTTERS SIMPLEX,66.67,2021-05-10 00:00:00,2022-01-04 00:00:00,"PINTURAS, REPUESTOS MECANICOS",Codigo ambiguo
P003592,1,1,POS 14 F065505 SPRING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003593,1,1,POS 34 F088670 SEAL RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003594,1,1,POS 35 F083330 O RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003595,1,1,POS 36 F000348 O RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003596,1,1,POS 37 F088137 O RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003597,1,1,POS 38 F088132 O RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003598,1,1,POS 39 F088030 O RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003599,1,1,POS 40 F088226 O RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003600,1,1,POS 41 F088479 O RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003601,1,1,POS 42 F088644 SEAL RING,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003602,1,1,LINER SIZE 300 SSA AFT CHROIME STEEL,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003604,1,1,LINER SIZE 300 SSA FWD CHROIME STEEL,100.0,2021-07-22 00:00:00,2021-07-22 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003607,1,1,CABLE FLEXIBLE #12 AWG,100.0,2021-04-12 00:00:00,2021-04-12 00:00:00,FERRETERIA,Correspondencia univoca
P003610,1,1,FILTRO DE AIRE COMPRESOR INGERSOLL RAND COD. 39588462,100.0,2022-02-03 00:00:00,2022-02-03 00:00:00,FILTROS,Correspondencia univoca
P003616,1,1,EXTRACTOR DE AIRE DE 110V,100.0,2021-03-11 00:00:00,2021-03-11 00:00:00,FERRETERIA,Correspondencia univoca
P003641,1,1,WINDOW WIPER MOTOR 232DE - 24V,100.0,2021-11-17 00:00:00,2025-04-01 00:00:00,"REPUESTOS ELECTRICOS, REPUESTOS MECANICOS",Correspondencia univoca
P003654,1,1,"V-BELT, ALTERNADOR. PART NO. 1023046 DAME",100.0,2021-02-01 00:00:00,2021-02-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003660,1,1,TAPA TANKE EXPANSIÓN 7 LIBRAS PARA RADIADOR,100.0,2021-04-01 00:00:00,2021-04-06 00:00:00,FERRETERIA,Correspondencia univoca
P003680,1,1,"AISLANTE CINTA AUTOADHESIVA FOIL ALUM 3"" X40 MTS",100.0,2021-04-15 00:00:00,2022-03-10 00:00:00,FERRETERIA,Correspondencia univoca
P003681,1,1,CARGADOR RAPIDO FERVE 12-24V,100.0,2021-10-20 00:00:00,2021-10-20 00:00:00,FERRETERIA,Correspondencia univoca
P003683,1,1,TOMACORRIENTE DE TORSION L5-30-R,100.0,2021-03-15 00:00:00,2021-05-20 00:00:00,FERRETERIA,Correspondencia univoca
P003684,1,1,ENCHUFE DE TORSIÓN L5-30-P,100.0,2021-03-15 00:00:00,2021-05-20 00:00:00,FERRETERIA,Correspondencia univoca
P003687,1,1,PLASTICO DE EMBALAJE TRANSPARENTE,100.0,2023-12-07 00:00:00,2025-12-01 00:00:00,FERRETERIA,Correspondencia univoca
P003689,1,1,SPRING 126630-51160,100.0,2021-03-09 00:00:00,2021-03-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003690,1,1,LINTERNA STREAMLIGHT RECARGABLE PROTAC 2L X 500 LUMENES C/ CARGADOR,100.0,2021-09-21 00:00:00,2023-07-03 00:00:00,FERRETERIA,Correspondencia univoca
P003693,1,1,"PERNO DE ACERO INOXIDABLE DE 3/8"" X 4""",100.0,2021-04-01 00:00:00,2021-04-05 00:00:00,FERRETERIA,Correspondencia univoca
P003711,1,1,PERNO DE ACERO INOX. DE M10 X 60MM C/TUERCA,100.0,2021-07-05 00:00:00,2023-08-04 00:00:00,FERRETERIA,Correspondencia univoca
P003712,2,2,PERNO ACERO INOX. DE M6 X 50MM C/TUERCA,66.67,2021-03-16 00:00:00,2023-06-14 00:00:00,FERRETERIA,Codigo ambiguo
P003716,1,1,VALVULA BRIDADA DE CIERRE RAPIDO DE H/N DE 5 PULG,100.0,2021-09-21 00:00:00,2021-09-21 00:00:00,FERRETERIA,Correspondencia univoca
P003717,1,1,VALVULA BRIDADA DE CIERRE RAPIDO DE H/N DE 4 PULG,100.0,2021-09-21 00:00:00,2023-04-21 00:00:00,FERRETERIA,Correspondencia univoca
P003718,1,1,VALVULA BRIDADA DE CIERRE RAPIDO DE H/N DE 3 PULG,100.0,2021-09-21 00:00:00,2023-04-21 00:00:00,FERRETERIA,Correspondencia univoca
P003719,1,1,VALVULA BRIDADA DE CIERRE RAPIDO DE H/N DE 2 1/2 PULG,100.0,2021-09-21 00:00:00,2023-04-21 00:00:00,FERRETERIA,Correspondencia univoca
P003720,1,1,VALVULA ROSCADA DE CIERRE RAPIDO DE A/INOX DE 1 PULG,100.0,2021-11-11 00:00:00,2023-09-01 00:00:00,FERRETERIA,Correspondencia univoca
P003721,1,1,REFRIGERANTE A/C R427 DE 25 LIBRAS (REEMPLAZA AL R22),100.0,2023-09-12 00:00:00,2023-09-12 00:00:00,QUIMICOS,Correspondencia univoca
P003723,1,1,HORNILLA ELECTRICA PUNTO ROJO 2000 WATTS 230 VOLTS,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003724,2,2,DETERGENTE INDUSTRIAL DE 25 KL,95.0,2021-03-16 00:00:00,2023-11-07 00:00:00,"MATERIALES DE LIMPIEZA, REPUESTOS MECANICOS",Variacion textual normalizable
P003733,1,1,TRANSFORMADOR DE 220V/110V DE 2.5 KVA (CERRADO),100.0,2023-01-10 00:00:00,2023-01-10 00:00:00,FERRETERIA,Correspondencia univoca
P003736,1,1,VARILLA REDONDA LISA DE ACERO INOXIDABLE DE 19MM (3/4 PULG),100.0,2022-04-05 00:00:00,2022-04-05 00:00:00,FERRETERIA,Correspondencia univoca
P003737,1,1,CODO DE PVC ROSCADO DE 1 PULG X 90º,100.0,2022-07-01 00:00:00,2022-07-01 00:00:00,FERRETERIA,Correspondencia univoca
P003738,1,1,ENCHUFE ADAPTADOR 110V,100.0,2021-02-03 00:00:00,2023-07-20 00:00:00,FERRETERIA,Correspondencia univoca
P003742,1,1,PERNO ACERO INOX M8 X 25MM C/T,100.0,2022-02-22 00:00:00,2023-08-08 00:00:00,FERRETERIA,Correspondencia univoca
P003744,1,1,PRENSA ESTOPA METALICA 20MM,100.0,2021-04-08 00:00:00,2023-06-01 00:00:00,FERRETERIA,Correspondencia univoca
P003746,1,1,SOLDADURA DE ACERO INOXIDABLE 1/8,100.0,2021-08-19 00:00:00,2023-07-12 00:00:00,FERRETERIA,Correspondencia univoca
P003747,1,1,TARJETA ELECTRONICA AVR STAMFORD MX341,100.0,2021-05-14 00:00:00,2021-08-02 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003752,1,1,REFLECTOR LED NIPPON 100W 120-240 VAC 6500K,100.0,2021-02-08 00:00:00,2023-11-20 00:00:00,FERRETERIA,Correspondencia univoca
P003755,1,1,TUERCA 5/8 HG G5,100.0,2023-04-05 00:00:00,2023-04-05 00:00:00,FERRETERIA,Correspondencia univoca
P003759,1,1,PERNO DE ACERO INOX DE M6 X 1 PULG C/T,100.0,2022-04-20 00:00:00,2022-04-20 00:00:00,FERRETERIA,Correspondencia univoca
P003761,1,1,CAJA RECTANGULAR PARA INTERPERIE 4X4 PULG,100.0,2022-09-01 00:00:00,2022-09-01 00:00:00,FERRETERIA,Correspondencia univoca
P003765,1,1,TALADRO DE PERCUSION SKIL DE 1/2 KIT CON HERRAMIENTAS,100.0,2021-10-05 00:00:00,2022-09-06 00:00:00,FERRETERIA,Correspondencia univoca
P003768,1,1,SEACLEAN,100.0,2021-04-13 00:00:00,2023-08-01 00:00:00,QUIMICOS,Correspondencia univoca
P003770,2,2,FOCO LED 9 WAT SILVANIA 100 - 240 VAC,91.67,2021-02-18 00:00:00,2025-05-01 00:00:00,FERRETERIA,Variacion textual normalizable
P003771,1,1,FOCO MINI LED 5-100W 86-265V-E27,100.0,2022-07-05 00:00:00,2022-09-01 00:00:00,FERRETERIA,Correspondencia univoca
P003772,1,1,TARJETA ELECTRONICA P/GENERADOR CUMMINS PCC1302,100.0,2022-11-21 00:00:00,2022-11-21 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003774,1,1,TUBO TERMO FUNDENTE PARA CABLE 3/0,100.0,2023-12-01 00:00:00,2023-12-01 00:00:00,FERRETERIA,Correspondencia univoca
P003775,2,2,GRASERA 1/8 RECTA MP,75.0,2021-12-13 00:00:00,2023-12-01 00:00:00,FERRETERIA,Variacion textual normalizable
P003777,2,2,ANILLO PLANO INOX 304 M12,50.0,2022-07-01 00:00:00,2023-12-01 00:00:00,FERRETERIA,Codigo ambiguo
P003778,1,1,ANILLO PRESION INOX 304 M12,100.0,2022-07-01 00:00:00,2022-07-01 00:00:00,FERRETERIA,Correspondencia univoca
P003792,1,1,PROTECTIVE TUBE PUSH ROD IN E286850081A,100.0,2021-01-26 00:00:00,2021-01-26 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003793,1,1,PROTECTIVE TUBE PUSH ROD EX E286850082A,100.0,2021-01-26 00:00:00,2021-01-26 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003794,1,1,TERMINALES REMACHABLES # 2 AWG,100.0,2023-08-02 00:00:00,2023-08-02 00:00:00,FERRETERIA,Correspondencia univoca
P003795,1,1,INTAKE VALVE 5T6 (TF) E28570110C,100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003797,2,2,GRASA INDUSTRIAL EP 2 35# PDV (35LB),75.0,2021-01-26 00:00:00,2023-04-04 00:00:00,"ACEITE, REPUESTOS MECANICOS",Variacion textual normalizable
P003798,1,1,"VALVE SPRING 7X48X151,8 E285750170Z",100.0,2021-01-26 00:00:00,2021-01-26 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003799,1,1,INTAKE VALVE GUIDE E285600030A,100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003800,1,1,PINTURA JET 70MP NEGRO 1725,100.0,2021-05-07 00:00:00,2021-05-07 00:00:00,PINTURAS,Correspondencia univoca
P003802,1,1,COOLANT PUMP SEAL (51.06901.0108),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003803,1,1,FUEL PREFILTER (51.12501-7019),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003804,1,1,FUEL PUMP (51.12101-7086),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003805,1,1,PINTURA JET 62 ZP ANTICORROSIVO ROJO OXIDO,100.0,2021-05-03 00:00:00,2021-05-10 00:00:00,PINTURAS,Correspondencia univoca
P003806,2,2,SOCKET UNION (51.10108-0005),75.0,2021-05-10 00:00:00,2023-11-10 00:00:00,"PINTURAS, REPUESTOS MECANICOS",Variacion textual normalizable
P003808,1,1,EXHAUST VALVE GUIDE E285850220Z,100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003809,2,2,WATER DRAIN PIPE (51.06301-5941),75.0,2022-11-01 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Variacion textual normalizable
P003810,2,2,STRAIGHT UNION (06.71060.2106),75.0,2021-01-26 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Variacion textual normalizable
P003811,1,1,GRIP RING L18-ST-MAN183-B4 (06.71020.0610),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003812,1,1,UNION NUT (06.71030.4116),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003813,1,1,COOLING WATER HOSE 18X10000-5 (04.27405-9511),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003815,1,1,"CIRCRIP 39*3,2 E266800140A",100.0,2021-01-26 00:00:00,2021-01-26 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003819,1,1,MITRE GEAR (81.32801-6072),100.0,2023-11-10 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003820,2,2,SEALANTS 75 ML (04.90300-9030),75.0,2021-06-07 00:00:00,2023-11-10 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Variacion textual normalizable
P003821,1,1,EXTER. HEX BOLT (06.03221-0609),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003822,1,1,FILLER CAP (81.06110-0002),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003823,1,1,"FILLER CAP 52X15,5/+0,6-0,05-2-21,3(51.97141-0016)",100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P003824,1,1,BASE (51.06111-6002),100.0,2023-07-31 00:00:00,2023-11-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
