FechaCont,ItemCode,Quantity,PrecioUnitario,SubTotal,CostoCalculado,DiferenciaCosto,ErrorAbsolutoCosto,ErrorRelativoCosto,ClasificacionDiferenciaMonetaria
2023-02-09,PS00006,1.0,204.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-09,PS00006,1.0,204.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-15,P004329,24.0,8.5,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-10,P006300,24.0,8.5,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-13,P001119,24.0,8.5,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-24,P005895,6.0,34.0,204.0,204.0,0.0,0.0,0.0,Coincidencia exacta
2025-05-01,900138,6.0,,204.0,,,,,No evaluable
2025-05-01,900139,6.0,,204.0,,,,,No evaluable
2024-08-19,PS00006,1.0,,204.0,,,,,No evaluable
2021-05-13,PS00009,1.0,203.97,203.97,203.97,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,P000882,2.0,101.98,203.96,203.96,0.0,0.0,0.0,Coincidencia exacta
2022-02-22,P003442,3.0,67.868,203.6,203.60399999999998,-0.003999999999990678,0.003999999999990678,1.964636542235107e-05,Coincidencia exacta
2025-08-01,300904,10.0,,203.5,,,,,No evaluable
2025-04-01,304962,4.0,,203.42,,,,,No evaluable
2021-07-01,P000633,1.0,203.4,203.4,203.4,0.0,0.0,0.0,Coincidencia exacta
2023-04-28,P007102,36.0,5.65,203.4,203.4,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,P003182,12.0,16.94,203.28,203.28000000000003,-2.842170943040401e-14,2.842170943040401e-14,1.3981557177491148e-16,Coincidencia exacta
2023-10-27,P006570,12.0,16.94,203.28,203.28000000000003,-2.842170943040401e-14,2.842170943040401e-14,1.3981557177491148e-16,Coincidencia exacta
2023-01-09,P003839,4.0,50.768,203.072,203.072,0.0,0.0,0.0,Coincidencia exacta
2025-02-01,P001651,2.0,,202.54,,,,,No evaluable
2021-10-20,P000715,15.0,13.5,202.5,202.5,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,302257,6.0,,202.5,,,,,No evaluable
2021-01-26,P003792,6.0,33.7,202.2,202.20000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.405623611790505e-16,Coincidencia exacta
2021-01-26,P003793,6.0,33.7,202.2,202.20000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.405623611790505e-16,Coincidencia exacta
2021-12-15,P005193,3.0,67.376667,202.13,202.130001,-9.999999974752427e-07,9.999999974752427e-07,4.9473111239066086e-09,Coincidencia exacta
2023-09-11,P006378,1.0,202.0005,202.0005,202.0005,0.0,0.0,0.0,Coincidencia exacta
2022-03-15,PS00006,1.0,202.0,202.0,202.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-13,PS00006,1.0,202.0,202.0,202.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-15,PS00006,1.0,202.0,202.0,202.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-22,P002879,20.0,10.0895,201.79,201.79,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,302011,4.0,,201.75,,,,,No evaluable
2023-05-15,P004821,6.0,33.61,201.66,201.66,0.0,0.0,0.0,Coincidencia exacta
2021-07-01,P000796,60.0,3.36,201.6,201.6,0.0,0.0,0.0,Coincidencia exacta
2021-09-13,P002737,40.0,5.04,201.6,201.6,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,P001137,40.0,5.04,201.6,201.6,0.0,0.0,0.0,Coincidencia exacta
2023-10-18,P000418,12.0,16.8,201.6,201.60000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.409807015397024e-16,Coincidencia exacta
2021-08-20,P002218,30.0,6.71733,201.5199,201.51989999999998,2.842170943040401e-14,2.842170943040401e-14,1.4103673845810765e-16,Coincidencia exacta
2022-12-06,P004745,3.0,67.151,201.453,201.45299999999997,2.842170943040401e-14,2.842170943040401e-14,1.4108357497979184e-16,Coincidencia exacta
2023-09-14,P008296,2.0,100.715,201.43,201.43,0.0,0.0,0.0,Coincidencia exacta
2024-06-21,302623,1.0,,201.33,,,,,No evaluable
2024-07-04,301229,6.0,,201.15,,,,,No evaluable
2024-04-09,304145,30.0,,201.04,,,,,No evaluable
2023-10-10,PS00009,1.0,201.0,201.0,201.0,0.0,0.0,0.0,Coincidencia exacta
2024-03-06,301443,36.0,,201.0,,,,,No evaluable
2021-11-05,P005478,8.0,25.12,200.96,200.96,0.0,0.0,0.0,Coincidencia exacta
2022-03-18,PS00013,1.0,200.89,200.89,200.89,0.0,0.0,0.0,Coincidencia exacta
2023-07-31,P003851,2.0,93.6,200.304,187.2,13.104000000000013,13.104000000000013,0.06542056074766361,Diferencia material
2024-07-22,PS00006,1.0,,200.3,,,,,No evaluable
2025-06-01,400075,12.0,,200.28,,,,,No evaluable
2021-04-08,P003027,36.0,5.562,200.23,200.232,-0.0020000000000095497,0.0020000000000095497,9.988513209856414e-06,Coincidencia exacta
2022-02-01,P001651,2.0,100.1,200.2,200.2,0.0,0.0,0.0,Coincidencia exacta
2022-03-02,P001651,2.0,100.1,200.2,200.2,0.0,0.0,0.0,Coincidencia exacta
2022-02-15,P003980,10.0,20.01,200.1,200.10000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.4203752838782613e-16,Coincidencia exacta
2021-02-08,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-02-19,P000715,16.0,12.5,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-10,P000934,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-15,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-16,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-16,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-22,PS00012,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-05-21,P001132,200.0,1.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-04,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-08,P003913,5.0,40.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-09,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-14,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-16,PS00009,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-22,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-07-01,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-04,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-10,PS00002,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-16,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-19,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-01,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-17,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-11-04,P002861,4.0,50.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-11-05,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-11-09,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-11-09,P001129,200.0,1.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-11-15,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-12-14,P005342,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-12-14,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-12-15,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2021-12-15,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-01-05,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-01-05,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-01,PS00009,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-02,PS00002,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-02,PS00002,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-04,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-18,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-03-15,PS00009,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-04-12,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,PS00002,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,PS00002,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-07-11,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-07-21,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-08-18,PS00009,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-13,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-17,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-07,PS00009,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-03,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-03,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-03,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-03,PS00002,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-11,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-12,P000648,16.0,12.5,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-20,PS00002,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-20,PS00002,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-03-01,PS00009,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-03-01,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-03-16,P000715,20.0,10.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-17,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-17,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-17,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-17,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-20,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-22,P000605,160.0,1.25,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-22,P000605,160.0,1.25,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-23,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-02,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P001651,2.0,100.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-13,PS00006,1.0,200.0,200.0,200.0,0.0,0.0,0.0,Coincidencia exacta
2025-01-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-02-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-02-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-05-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-05-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-06-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-06-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-07-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-07-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-07-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-07-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-09-01,PS00006,1.0,,200.0,,,,,No evaluable
2025-10-01,306906,1.0,,200.0,,,,,No evaluable
2025-11-01,PS00006,1.0,,200.0,,,,,No evaluable
2024-09-19,900182,7.0,,200.0,,,,,No evaluable
2024-02-26,PS00006,1.0,,200.0,,,,,No evaluable
2024-04-02,PS00006,1.0,,200.0,,,,,No evaluable
2024-03-25,PS00006,1.0,,200.0,,,,,No evaluable
2024-10-28,PS00006,1.0,,200.0,,,,,No evaluable
2024-10-07,PS00006,1.0,,200.0,,,,,No evaluable
2024-04-02,PS00006,1.0,,200.0,,,,,No evaluable
2024-04-25,PS00006,1.0,,200.0,,,,,No evaluable
2024-07-24,PS00006,1.0,,200.0,,,,,No evaluable
2024-05-14,900191,20.0,,200.0,,,,,No evaluable
2024-02-14,PS00006,1.0,,200.0,,,,,No evaluable
2024-06-20,PS00006,1.0,,200.0,,,,,No evaluable
2024-12-13,PS00006,1.0,,200.0,,,,,No evaluable
2023-12-19,P008500,1.0,199.99,199.99,199.99,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,305271,1.0,,199.97,,,,,No evaluable
2025-06-01,P005915,6.0,,199.88,,,,,No evaluable
2023-04-25,PS00006,1.0,199.8,199.8,199.8,0.0,0.0,0.0,Coincidencia exacta
2023-10-03,P000882,8.0,24.9375,199.5,199.5,0.0,0.0,0.0,Coincidencia exacta
2021-03-09,P005449,1.0,199.4,199.4,199.4,0.0,0.0,0.0,Coincidencia exacta
2021-03-09,P002494,12.0,16.6,199.2,199.20000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.4267926420885546e-16,Coincidencia exacta
2023-07-03,P000648,12.0,16.5935,199.122,199.12199999999999,2.842170943040401e-14,2.842170943040401e-14,1.4273515448018806e-16,Coincidencia exacta
2021-01-14,P004244,12.0,16.59,199.08,199.07999999999998,2.842170943040401e-14,2.842170943040401e-14,1.4276526738197713e-16,Coincidencia exacta
2021-03-02,P004244,12.0,16.59,199.08,199.07999999999998,2.842170943040401e-14,2.842170943040401e-14,1.4276526738197713e-16,Coincidencia exacta
2021-05-21,P004244,12.0,16.59,199.08,199.07999999999998,2.842170943040401e-14,2.842170943040401e-14,1.4276526738197713e-16,Coincidencia exacta
2025-04-01,P005509,1.0,,199.0,,,,,No evaluable
2021-12-14,P005346,2.0,99.483791,198.967582,198.967582,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,301214,20.0,,198.68,,,,,No evaluable
2023-03-08,P001651,2.0,99.33,198.66,198.66,0.0,0.0,0.0,Coincidencia exacta
2023-04-18,P001651,2.0,99.33,198.66,198.66,0.0,0.0,0.0,Coincidencia exacta
2023-04-18,P001651,2.0,99.33,198.66,198.66,0.0,0.0,0.0,Coincidencia exacta
2021-09-20,P001071,6.0,33.1,198.6,198.60000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.4311031938773418e-16,Coincidencia exacta
2022-07-01,P001202,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001205,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001207,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001210,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001202,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001205,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001207,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001210,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001202,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001205,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001207,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001210,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001207,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001210,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001202,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001205,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001207,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-01,P001210,10.0,19.85,198.5,198.5,0.0,0.0,0.0,Coincidencia exacta
2025-09-01,P003980,14.0,,198.47,,,,,No evaluable
2021-04-01,P004196,30.0,6.61333,198.4,198.3999,0.00010000000000331966,0.00010000000000331966,5.040322580812482e-07,Coincidencia exacta
2023-11-07,P000936,20.0,9.92,198.4,198.4,0.0,0.0,0.0,Coincidencia exacta
2023-08-10,P001136,80.0,2.48,198.399999,198.4,-9.999999974752427e-07,9.999999974752427e-07,5.040322593324422e-09,Coincidencia exacta
2025-07-01,PS00006,1.0,,198.18,,,,,No evaluable
2022-11-08,P005400,16.0,12.385658,198.170526,198.170528,-1.9999999949504854e-06,1.9999999949504854e-06,1.009231814296383e-08,Coincidencia exacta
2021-06-11,PS00006,1.0,198.0,198.0,198.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-14,P000647,6.0,33.0,198.0,198.0,0.0,0.0,0.0,Coincidencia exacta
2022-03-11,P000701,12.0,16.5,198.0,198.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-09,P000681,2.0,99.0,198.0,198.0,0.0,0.0,0.0,Coincidencia exacta
2024-09-10,301540,4.0,,198.0,,,,,No evaluable
2024-09-09,PS00006,1.0,,198.0,,,,,No evaluable
2023-07-26,P006115,3.0,65.99,197.97,197.96999999999997,2.842170943040401e-14,2.842170943040401e-14,1.435657394070011e-16,Coincidencia exacta
2023-05-08,P005936,8.0,24.715,197.720001,197.72,9.999999974752427e-07,9.999999974752427e-07,5.0576572547925625e-09,Coincidencia exacta
2025-06-01,P003982,8.0,,197.51,,,,,No evaluable
2025-08-01,302180,10.0,,197.4,,,,,No evaluable
2023-07-21,P004702,2.0,98.55,197.1,197.1,0.0,0.0,0.0,Coincidencia exacta
2021-02-01,P003352,2.0,98.518,197.04,197.036,0.003999999999990678,0.003999999999990678,2.0300446609778106e-05,Coincidencia exacta
2022-10-11,PS00009,1.0,197.0,197.0,197.0,0.0,0.0,0.0,Coincidencia exacta
2025-09-01,305187,12.0,,196.93,,,,,No evaluable
2025-08-01,304181,200.0,,196.91,,,,,No evaluable
2023-09-22,P006418,21.0,9.375,196.875,196.875,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P008216,6.0,30.1,196.85,180.60000000000002,16.24999999999997,16.24999999999997,0.08255016510033006,Diferencia material
2021-01-04,P000796,60.0,3.28,196.8,196.79999999999998,2.842170943040401e-14,2.842170943040401e-14,1.4441925523579272e-16,Coincidencia exacta
2021-09-14,P001662,30.0,6.56,196.8,196.79999999999998,2.842170943040401e-14,2.842170943040401e-14,1.4441925523579272e-16,Coincidencia exacta
2023-09-11,P006381,12.0,16.3995,196.794,196.79399999999998,2.842170943040401e-14,2.842170943040401e-14,1.4442365839610967e-16,Coincidencia exacta
2023-06-09,P006188,1.0,196.74,196.74,196.74,0.0,0.0,0.0,Coincidencia exacta
2023-06-20,P002787,12.0,16.39,196.68,196.68,0.0,0.0,0.0,Coincidencia exacta
2024-05-29,303231,6.0,,196.61,,,,,No evaluable
2024-04-15,304246,20.0,,196.6,,,,,No evaluable
2023-07-31,P003880,6.0,30.6,196.452,183.60000000000002,12.851999999999975,12.851999999999975,0.06542056074766343,Diferencia material
2024-03-06,301867,70.0,,196.35,,,,,No evaluable
2021-10-11,PS00009,1.0,196.28,196.28,196.28,0.0,0.0,0.0,Coincidencia exacta
2025-10-01,P005064,4.0,,196.22,,,,,No evaluable
2023-11-01,PS00006,1.0,196.2,196.2,196.2,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P008216,6.0,30.0,196.2,180.0,16.19999999999999,16.19999999999999,0.08256880733944949,Diferencia material
2023-11-10,P003843,2.0,98.09,196.18,196.18,0.0,0.0,0.0,Coincidencia exacta
2023-11-10,P003844,2.0,98.09,196.18,196.18,0.0,0.0,0.0,Coincidencia exacta
2023-11-10,P003845,2.0,98.09,196.18,196.18,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,P003431,30.0,6.538667,196.16001,196.16001,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,304320,200.0,,196.15,,,,,No evaluable
2023-11-20,P003584,10.0,19.608,196.08,196.08,0.0,0.0,0.0,Coincidencia exacta
2022-08-04,P005156,2.0,98.0,196.0,196.0,0.0,0.0,0.0,Coincidencia exacta
2022-08-04,P005157,2.0,98.0,196.0,196.0,0.0,0.0,0.0,Coincidencia exacta
2025-09-01,PS00006,1.0,,195.93,,,,,No evaluable
2024-05-29,303234,4.0,,195.88,,,,,No evaluable
2023-10-04,P007893,4.0,48.92,195.68,195.68,0.0,0.0,0.0,Coincidencia exacta
2023-05-11,PS00012,1.0,195.66,195.66,195.66,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,PS00006,1.0,,195.66,,,,,No evaluable
2022-11-08,P005394,16.0,12.225658,195.610526,195.610528,-1.9999999949504854e-06,1.9999999949504854e-06,1.022439863461379e-08,Coincidencia exacta
2025-12-01,900140,1.0,,195.59,,,,,No evaluable
2023-11-10,P003876,36.0,5.431111,195.52,195.519996,4.00000001832268e-06,4.00000001832268e-06,2.0458265232828766e-08,Coincidencia exacta
2025-09-01,PS00006,1.0,,195.41,,,,,No evaluable
2022-12-01,P005577,30.0,6.509333,195.27999,195.27999,0.0,0.0,0.0,Coincidencia exacta
2023-02-17,P000874,5.0,39.052,195.26,195.26,0.0,0.0,0.0,Coincidencia exacta
2023-02-17,P000874,5.0,39.052,195.26,195.26,0.0,0.0,0.0,Coincidencia exacta
2025-09-01,PS00006,1.0,,195.2,,,,,No evaluable
2025-06-01,305632,4.0,,195.18,,,,,No evaluable
2025-06-01,PS00006,1.0,,195.18,,,,,No evaluable
2021-02-04,PS00006,1.0,195.0,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2021-02-04,PS00006,1.0,195.0,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2021-05-05,P002087,100.0,1.95,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-07,PS00009,1.0,195.0,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-07,PS00009,1.0,195.0,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-11,P005485,6.0,32.5,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2022-05-04,P005557,30.0,6.5,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2023-03-07,P006890,10.0,19.5,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2023-04-03,PS00009,1.0,195.0,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2023-05-10,P007868,12.0,16.25,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-09,P006230,3.0,65.0,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-13,PS00009,1.0,195.0,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-16,PS00009,1.0,195.0,195.0,195.0,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,900364,13.0,,195.0,,,,,No evaluable
2025-09-01,PS00006,1.0,,195.0,,,,,No evaluable
2025-09-01,900346,10.0,,195.0,,,,,No evaluable
2025-09-01,900350,10.0,,195.0,,,,,No evaluable
2021-04-19,P005784,2.0,83.3,194.92,166.6,28.319999999999993,28.319999999999993,0.14529037553868251,Diferencia material
2023-10-27,P006569,12.0,16.24,194.88,194.88,0.0,0.0,0.0,Coincidencia exacta
2022-04-20,P000252,6.0,32.441,194.646,194.64600000000002,-2.842170943040401e-14,2.842170943040401e-14,1.4601743385635467e-16,Coincidencia exacta
2023-05-17,P005198,2.0,97.32,194.64,194.64,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,PS00006,1.0,,194.4,,,,,No evaluable
2021-03-19,P002125,1.0,194.34,194.34,194.34,0.0,0.0,0.0,Coincidencia exacta
2023-06-26,PS00009,1.0,194.3,194.3,194.3,0.0,0.0,0.0,Coincidencia exacta
2024-05-29,303250,24.0,,193.95,,,,,No evaluable
2023-08-01,P001631,30.0,6.464,193.92,193.92000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.4656409566008667e-16,Coincidencia exacta
2022-02-01,P000715,25.0,7.75,193.75,193.75,0.0,0.0,0.0,Coincidencia exacta
2022-06-23,P006901,2.0,92.255,193.74,184.51,9.230000000000018,9.230000000000018,0.047641168576442745,Diferencia menor
2021-09-14,P000647,5.0,38.727,193.635,193.635,0.0,0.0,0.0,Coincidencia exacta
2023-04-04,P005284,5.0,38.7,193.5,193.5,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,301088,2.0,,193.5,,,,,No evaluable
2025-07-01,302612,2.0,,193.5,,,,,No evaluable
2025-08-01,301088,2.0,,193.5,,,,,No evaluable
2022-03-17,P001008,12.0,16.12,193.44,193.44,0.0,0.0,0.0,Coincidencia exacta
2023-09-14,P008294,1.0,193.422588,193.42,193.422588,-0.0025880000000029213,0.0025880000000029213,1.3380208871900121e-05,Coincidencia exacta
2024-04-09,304204,120.0,,193.32,,,,,No evaluable
2025-09-01,PS00006,1.0,,193.26,,,,,No evaluable
2022-03-02,P001719,12.0,16.1,193.2,193.20000000000002,-2.842170943040401e-14,2.842170943040401e-14,1.4711029725881991e-16,Coincidencia exacta
2022-11-02,PS00009,1.0,193.0,193.0,193.0,0.0,0.0,0.0,Coincidencia exacta
2022-12-01,P007108,1.0,193.0,193.0,193.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-05,PS00001,1.0,192.97,192.97,192.97,0.0,0.0,0.0,Coincidencia exacta
2023-03-07,P002272,10.0,19.28,192.8,192.8,0.0,0.0,0.0,Coincidencia exacta
2022-03-03,P005451,2.0,96.36,192.72,192.72,0.0,0.0,0.0,Coincidencia exacta
2022-10-28,P005746,36.0,5.35,192.6,192.6,0.0,0.0,0.0,Coincidencia exacta
2022-05-13,P001217,11.0,17.5,192.5,192.5,0.0,0.0,0.0,Coincidencia exacta
2021-04-05,P001381,1.0,192.308,192.308,192.308,0.0,0.0,0.0,Coincidencia exacta
